academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2003,Saint Cloud State University,Saint Cloud,MN,56301-449,Public,21,13917,6875162,3997,41.7170495768
2003,St. Olaf College,Northfield,MN,55057-109,Private Not-For-Profit,31,3000,943186,22200,81.163434903
2003,Crown College,Saint Bonifacius,MN,55375-900,Private Not-For-Profit,32,828,884813,11982,53.2467532468
2003,The College of Saint Scholastica,Duluth,MN,55811-419,Private Not-For-Profit,21,2263,1630815,18216,65.5737704918
2003,University of St Thomas,Saint Paul,MN,55105-107,Private Not-For-Profit,16,7833,1932928,19468,76.2303664921
2003,College of St Catherine,Saint Paul,MN,55105,Private Not-For-Profit,21,3682,2813148,14531,59.8173515982
2003,Southwest Minnesota State University,Marshall,MN,56258,Public,32,3686,2103363,4091,39.3643031785
2003,Winona State University,Winona,MN,55987-583,Public,21,7100,3399705,4161,54.5454545455
2003,Alcorn State University,Alcorn State,MS,39096-750,Public,21,2695,6190617,3459,47.9245283019
2003,Belhaven College,Jackson,MS,39202,Private Not-For-Profit,32,1928,2257844,12190,43.023255814
2003,Delta State University,Cleveland,MS,38733,Public,21,3193,3882452,3348,49.3282149712
2003,Jackson State University,Jackson,MS,39217,Public,16,6735,14097090,3477,36.8811881188
2003,University of Mississippi Main Campus,University,MS,38677-184,Public,15,12155,7454206,3916,55.8192090395
2003,Mississippi University for Women,Columbus,MS,39701,Public,22,1758,2481635,3298,47.0852017937
2003,Mississippi Valley State University,Itta Bena,MS,38941-140,Public,32,2825,9266135,3411,36.7346938776
2003,Mississippi College,Clinton,MS,39058,Private Not-For-Profit,21,2774,1914621,10712,67.2995780591
2003,Mississippi State University,Mississippi State,MS,39762,Public,15,14546,10820094,3874,57.4900793651
2003,Rust College,Holly Springs,MS,38635,Private Not-For-Profit,32,809,1885409,8200,28.7804878049
2003,University of Southern Mississippi,Hattiesburg,MS,39406-000,Public,15,13357,14710004,3782,46.4231354642
2003,Tougaloo College,Tougaloo,MS,39174,Private Not-For-Profit,31,815,1878049,7690,47.0873786408
2003,Avila University,Kansas City,MO,64145-169,Private Not-For-Profit,21,1231,929691,14160,36.4583333333
2003,Central Methodist University-College of Liberal Arts & Sciences,Fayette,MO,65248-119,Private Not-For-Profit,32,1189,1327009,12840,42.4892703863
2003,Central Missouri State University,Warrensburg,MO,64093,Public,21,8642,6671355,3288,49.5072024261
2003,Columbia College,Columbia,MO,65216,Private Not-For-Profit,32,6863,6943730,10926,36.641221374
2003,DeVry University-Missouri,Kansas City,MO,64131-362,Private For-Profit,32,2183,2317501,9480,32.5581395349
2003,Drury University,Springfield,MO,65802-379,Private Not-For-Profit,22,3262,4294658,12565,60.4166666667
2003,Fontbonne University,Saint Louis,MO,63105-309,Private Not-For-Profit,21,1831,1019047,13714,49.7076023392
2003,Hannibal-Lagrange College,Hannibal,MO,63401-199,Private Not-For-Profit,32,891,699826,9500,43.0894308943
2003,Harris-Stowe State University,Saint Louis,MO,63103-213,Public,58,1195,2092837,1520,19.6261682243
2003,Lincoln University,Jefferson City,MO,65102-002,Public,21,2403,2947941,3326,35.2750809061
2003,Lindenwood University,Saint Charles,MO,63301-169,Private Not-For-Profit,21,5469,2505156,11350,39.6616541353
2003,Maryville University of Saint Louis,Saint Louis,MO,63141-729,Private Not-For-Profit,21,2293,1305002,14560,66.3677130045
2003,Missouri Baptist University,Saint Louis,MO,63141-869,Private Not-For-Profit,32,1989,892992,11335,46.4566929134
2003,Missouri Southern State University,Joplin,MO,64801-159,Public,32,4609,5596825,3886,30.5900621118
2003,Missouri Valley College,Marshall,MO,65340,Private Not-For-Profit,32,1450,1822449,12800,21.1904761905
2003,Missouri Western State University,Saint Joseph,MO,64507,Public,32,4442,4699544,4064,33.7938363443
2003,University of Missouri-Columbia,Columbia,MO,65211,Public,15,48046,15710697,5552,60.3238095238
2003,Truman State University,Kirksville,MO,63501-422,Public,21,5789,1789209,4200,63.9056831923
2003,Northwest Missouri State University,Maryville,MO,64468-600,Public,21,5640,3568468,4109,53.0537830447
2003,College of the Ozarks,Point Lookout,MO,65726-001,Private Not-For-Profit,32,1289,1784284,200,47.9411764706
2003,Park University,Parkville,MO,64152-379,Private Not-For-Profit,21,4583,5521371,5152,41.8181818182
2003,Rockhurst University,Kansas City,MO,64110-256,Private Not-For-Profit,21,1963,797764,16380,68.9655172414
2003,Saint Louis University-Main Campus,Saint Louis,MO,63103-209,Private Not-For-Profit,15,10692,3097563,21008,70.9141274238
2003,St Louis College of Pharmacy,Saint Louis,MO,63110-108,Private Not-For-Profit,53,896,442470,15695,85.9649122807
2003,Southwest Baptist University,Bolivar,MO,65613-259,Private Not-For-Profit,22,2565,2709123,10932,46.7289719626
2003,Southeast Missouri State University,Cape Girardeau,MO,63701-998,Public,21,7756,5071021,4035,47.5978647687
2003,Missouri State University,Springfield,MO,65804,Public,21,16585,10431074,4274,47.9289940828
2003,Washington University in St Louis,Saint Louis,MO,63130,Private Not-For-Profit,15,11051,1205511,27619,89.3495934959
2003,Webster University,Saint Louis,MO,63119-319,Private Not-For-Profit,21,10654,2104996,14600,57.3248407643
2003,William Jewell College,Liberty,MO,64068-189,Private Not-For-Profit,31,1259,611783,15400,56.3829787234
2003,William Woods University,Fulton,MO,65251-109,Private Not-For-Profit,21,1735,611707,14040,48.2142857143
2003,Carroll College,Helena,MT,59625-000,Private Not-For-Profit,32,1221,877475,13668,59.7989949749
2003,Montana State University-Billings,Billings,MT,59101-029,Public,21,3704,4757873,3973,38.9328063241
2003,Montana Tech of the University of Montana,Butte,MT,59701-899,Public,54,1922,2364685,4143,46.2897526502
2003,Montana State University-Bozeman,Bozeman,MT,59717,Public,16,10565,8318388,3807,44.3100604728
2003,The University of Montana,Missoula,MT,59812,Public,16,11684,10681507,4102,46.1899179367
2003,Montana State University-Northern,Havre,MT,59501,Public,22,1276,2435850,3592,32.9341317365
2003,The University of Montana-Western,Dillon,MT,59725-359,Public,32,977,1449891,3240,24.3902439024
2003,Bellevue University,Bellevue,NE,68005-309,Private Not-For-Profit,21,3237,1971140,1725,18.5185185185
2003,Chadron State College,Chadron,NE,69337-269,Public,21,2170,2285354,2356,46.9208211144
2003,Concordia University,Seward,NE,68434,Private Not-For-Profit,22,1310,805872,14546,58.1227436823
2003,Creighton University,Omaha,NE,68178,Private Not-For-Profit,21,5860,1401894,18882,71.3032581454
2003,Doane College,Crete,NE,68333,Private Not-For-Profit,22,1856,1136726,14280,60.3846153846
2003,Hastings College,Hastings,NE,68901,Private Not-For-Profit,31,1051,722536,14554,64.1843971631
2003,University of Nebraska at Kearney,Kearney,NE,68849-121,Public,21,5510,4258985,3383,46.5671641791
2003,Midland Lutheran College,Fremont,NE,68025,Private Not-For-Profit,32,933,958013,15400,46.062992126
2003,Nebraska Wesleyan University,Lincoln,NE,68504-279,Private Not-For-Profit,31,1527,1070195,15645,63.6155606407
2003,University of Nebraska at Lincoln,Lincoln,NE,68588,Public,15,31803,15393276,4125,53.2191780822
2003,Peru State College,Peru,NE,68421-001,Public,22,1203,1066267,2908,31.7829457364
2003,Union College,Lincoln,NE,68506,Private Not-For-Profit,32,865,802137,12658,51.7857142857
2003,Wayne State College,Wayne,NE,68787,Public,21,2809,2770002,3014,45.4031117397
2003,University of Nevada-Las Vegas,Las Vegas,NV,89154,Public,16,18819,9783000,2556,37.8269617706
2003,University of Nevada-Reno,Reno,NV,89557,Public,15,12177,3767593,2626,48.3261802575
2003,Colby-Sawyer College,New London,NH,03257-783,Private Not-For-Profit,32,925,444350,21140,58.4033613445
2003,Daniel Webster College,Nashua,NH,03063-130,Private Not-For-Profit,32,926,429569,19000,45.6140350877
2003,Franklin Pierce College,Rindge,NH,03461-006,Private Not-For-Profit,31,2392,1617402,20525,44.4660194175
2003,Hesser College,Manchester,NH,03103-996,Private For-Profit,40,2265,2258004,11290,38.2978723404
2003,New England College,Henniker,NH,03242,Private Not-For-Profit,32,885,535081,20326,43.5028248588
2003,Southern New Hampshire University,Manchester,NH,03106,Private Not-For-Profit,55,4474,1748144,17656,61.0294117647
2003,University of New Hampshire-Main Campus,Durham,NH,03824-354,Public,15,22643,9372815,8130,61.4919884423
2003,Rivier College,Nashua,NH,03060,Private Not-For-Profit,21,1486,638312,18205,46.1538461538
2003,Saint Anselm College,Manchester,NH,03102-131,Private Not-For-Profit,31,1909,704771,21175,72.8346456693
2003,Bloomfield College,Bloomfield,NJ,07003,Private Not-For-Profit,32,1600,3024531,12300,25.3205128205
2003,Caldwell College,Caldwell,NJ,07006-619,Private Not-For-Profit,32,1566,1014132,16100,42.0634920635
2003,Centenary College,Hackettstown,NJ,07840,Private Not-For-Profit,32,1507,731151,16400,44.2307692308
2003,Drew University,Madison,NJ,07940,Private Not-For-Profit,31,2166,675125,26346,74.4019138756
2003,Felician College,Lodi,NJ,07644,Private Not-For-Profit,32,1215,1060981,13450,30.3571428571
2003,Georgian Court University,Lakewood,NJ,08701-269,Private Not-For-Profit,21,1953,1300030,14855,60.3603603604
2003,Rowan University,Glassboro,NJ,08028,Public,21,7945,5084000,6658,59.9229287091
2003,New Jersey City University,Jersey City,NJ,07305,Public,21,6062,7214629,5556,36.4835164835
2003,Kean University,Union,NJ,07083-041,Public,21,9583,6752768,5840,47.1330275229
2003,Monmouth University,West Long Branch,NJ,07764-189,Private Not-For-Profit,21,4931,2489683,17900,50.5617977528
2003,Montclair State University,Montclair,NJ,07043-162,Public,21,11259,7587985,5792,55.8362369338
2003,New Jersey Institute of Technology,Newark,NJ,07102,Public,16,6797,3931000,7906,48.5915492958
2003,Princeton University,Princeton,NJ,08544-007,Private Not-For-Profit,15,6646,971000,27230,96.545615589
2003,Ramapo College of New Jersey,Mahwah,NJ,07430-168,Public,32,4488,2402000,6775,52.0971302428
2003,Rutgers University-Camden,Camden,NJ,08102,Public,21,43416,28608000,7126,69.3664271718
2003,Saint Peters College,Jersey City,NJ,07306-599,Private Not-For-Profit,21,2422,2601444,17358,43.9393939394
2003,Seton Hall University,South Orange,NJ,07079-269,Private Not-For-Profit,16,7574,3019000,20830,59.375
2003,College of Saint Elizabeth,Morristown,NJ,07960-698,Private Not-For-Profit,32,1101,608845,16375,64.2857142857
2003,Stevens Institute of Technology,Hoboken,NJ,07030-599,Private Not-For-Profit,16,3171,978494,25650,67.3716012085
2003,The Richard Stockton College of New Jersey,Pomona,NJ,08240-019,Public,31,5758,4061239,5600,64.8571428571
2003,The College of New Jersey,Ewing,NJ,08628-071,Public,21,6213,2310000,7443,82.2349570201
2003,William Paterson University of New Jersey,Wayne,NJ,07470,Public,21,8833,4917704,6400,48.3527131783
2003,Eastern New Mexico University-Main Campus,Portales,NM,88130,Public,21,3403,4509987,2292,31.3765182186
2003,New Mexico Highlands University,Las Vegas,NM,87701,Public,21,2328,3032854,2204,18.2456140351
2003,New Mexico Institute of Mining and Technology,Socorro,NM,87801,Public,16,1440,839265,2911,42.2222222222
2003,University of New Mexico-Main Campus,Albuquerque,NM,87131,Public,15,42305,43494976,3169,42.3148890671
2003,College of Santa Fe,Santa Fe,NM,87505-763,Private Not-For-Profit,22,1192,1190305,18284,40.1234567901
2003,Western New Mexico University,Silver City,NM,88061,Public,21,1955,3584793,2261,14.7410358566
2003,Vaughn College of Aeronautics and Technology,Flushing,NY,11369,Private Not-For-Profit,54,1133,2392185,4825,48.8372093023
2003,Adelphi University,Garden City,NY,11530-070,Private Not-For-Profit,16,5028,2413571,17160,53.2871972318
2003,Alfred University,Alfred,NY,14802-120,Private Not-For-Profit,21,1478,1881702,20656,63.3832976445
2003,Bard College,Annandale-On-Hudson,NY,12504-500,Private Not-For-Profit,31,1672,694199,27450,67.619047619
2003,Barnard College,New York,NY,10027-659,Private Not-For-Profit,31,2265,1222345,25270,84.4086021505
2003,Canisius College,Buffalo,NY,14208-109,Private Not-For-Profit,21,4275,2358951,18738.794921875,67.5159235669
2003,Cazenovia College,Cazenovia,NY,13035,Private Not-For-Profit,33,864,980176,16000,72.1649484536
2003,Clarkson University,Potsdam,NY,13699-555,Private Not-For-Profit,16,3081,1801544,22635,63.8888888889
2003,Colgate University,Hamilton,NY,13346-139,Private Not-For-Profit,31,2807,743050,28355,88.6075949367
2003,Metropolitan College of New York,New York,NY,10013-191,Private Not-For-Profit,59,1644,3408323,15195,46.0
2003,Columbia University in the City of New York,New York,NY,10027,Private Not-For-Profit,15,22337,2945000,28385,92.1321793863
2003,Cooper Union for the Advancement of Science and Art,New York,NY,10003-712,Private Not-For-Profit,54,935,449900,25750,77.6699029126
2003,Cornell University,Ithaca,NY,14853,Private Not-For-Profit,15,12559,6281641,27394,91.927951968
2003,Culinary Institute of America,Hyde Park,NY,12538-149,Private Not-For-Profit,59,2294,1851923,17360,97.619047619
2003,CUNY City College,New York,NY,10031-910,Public,21,153908,230939008,3459,39.8331595412
2003,D'Youville College,Buffalo,NY,14201-108,Private Not-For-Profit,53,2092,1059729,15336,53.1073446328
2003,Daemen College,Amherst,NY,14226-359,Private Not-For-Profit,32,1775,1438058,14270,41.5865384615
2003,Dominican College of Blauvelt,Orangeburg,NY,10962-121,Private Not-For-Profit,32,1214,887482,15650,42.3728813559
2003,Dowling College,Oakdale,NY,11769-199,Private Not-For-Profit,21,3612,2621037,14700,46.7576791809
2003,Elmira College,Elmira,NY,14901,Private Not-For-Profit,32,1487,871373,24570,59.3495934959
2003,Five Towns College,Dix Hills,NY,11746-587,Private For-Profit,33,1072,954985,11720,36.7816091954
2003,Fordham University,Bronx,NY,10458,Private Not-For-Profit,15,12622,5569552,23463,75.5989911728
2003,Hartwick College,Oneonta,NY,13820-402,Private Not-For-Profit,31,1320,1138523,27015,61.3402061856
2003,Hobart William Smith Colleges,Geneva,NY,14456,Private Not-For-Profit,31,1881,1062877,27348,71.4025500911
2003,Hofstra University,Hempstead,NY,11549,Private Not-For-Profit,16,11279,5970279,16542,56.2248995984
2003,Houghton College,Houghton,NY,14744,Private Not-For-Profit,31,1353,1153289,17160,73.8709677419
2003,Iona College,New Rochelle,NY,10801-189,Private Not-For-Profit,21,3585,2314431,17866,52.8057553957
2003,Ithaca College,Ithaca,NY,14850-718,Private Not-For-Profit,21,6330,2967512,21102,73.112208892
2003,The Juilliard School,New York,NY,10023-658,Private Not-For-Profit,56,907,281550,19700,84.8837209302
2003,Keuka College,Keuka Park,NY,14478,Private Not-For-Profit,32,1085,1109709,15180,53.9007092199
2003,Le Moyne College,Syracuse,NY,13214-139,Private Not-For-Profit,22,2675,2089959,17910,70.4194260486
2003,Long Island University-C W Post Campus,Brookville,NY,11548-130,Private Not-For-Profit,21,16687,15957826,19160,32.6396495071
2003,Manhattan College,Bronx,NY,10471-409,Private Not-For-Profit,21,2908,2014684,18400,64.1366223909
2003,Manhattan School of Music,New York,NY,10027-469,Private Not-For-Profit,56,840,249662,22700,61.1940298507
2003,Manhattanville College,Purchase,NY,10577,Private Not-For-Profit,21,2009,1055774,21430,57.8231292517
2003,Marist College,Poughkeepsie,NY,12601,Private Not-For-Profit,21,4986,2111332,17882,75.1458576429
2003,Marymount Manhattan College,New York,NY,10021-459,Private Not-For-Profit,31,1897,1547741,15605,43.7086092715
2003,Medaille College,Buffalo,NY,14214-269,Private Not-For-Profit,32,1805,1565451,13030,25.8992805755
2003,Mercy College-Main Campus,Dobbs Ferry,NY,10522,Private Not-For-Profit,21,7119,9657212,10000,14.7704590818
2003,Molloy College,Rockville Centre,NY,11571-500,Private Not-For-Profit,22,2047,1761640,14660,65.0485436893
2003,Monroe College-Main Campus,Bronx,NY,10468,Private For-Profit,40,4715,17728107,8210,71.4285714286
2003,Mount Saint Mary College,Newburgh,NY,12550,Private Not-For-Profit,21,1973,1533599,13335,56.9230769231
2003,College of Mount Saint Vincent,Bronx,NY,10471-109,Private Not-For-Profit,22,1248,1688067,18240,56.8888888889
2003,Nazareth College of Rochester,Rochester,NY,14618-379,Private Not-For-Profit,21,2437,1466143,16376,72.0797720798
2003,The New School,New York,NY,10011,Private Not-For-Profit,16,6727,3130329,24400,59.1743119266
2003,New York University,New York,NY,10012-109,Private Not-For-Profit,15,31917,9676345,26646,78.59725235
2003,Niagara University,Niagara University,NY,14109,Private Not-For-Profit,21,3153,1864152,16550,56.4722617354
2003,New York Institute of Technology-Manhattan Campus,New York,NY,10023-769,Private Not-For-Profit,21,7698,4868958,15825,31.7626527051
2003,Nyack College,Nyack,NY,10960-369,Private Not-For-Profit,22,2231,2904140,13790,35.0961538462
2003,Pace University-New York,New York,NY,10038-159,Private Not-For-Profit,16,10750,8688830,18180,57.4525745257
2003,Polytechnic University,Brooklyn,NY,11201,Private Not-For-Profit,16,2483,2916000,24300,54.5054945055
2003,Pratt Institute-Main,Brooklyn,NY,11205,Private Not-For-Profit,56,4037,2608940,23460,52.7896995708
2003,Rensselaer Polytechnic Institute,Troy,NY,12180-359,Private Not-For-Profit,15,6940,2604000,27170,80.5425631431
2003,Roberts Wesleyan College,Rochester,NY,14624,Private Not-For-Profit,21,1577,1169833,15774,52.2088353414
2003,Rochester Institute of Technology,Rochester,NY,14623-560,Private Not-For-Profit,21,12716,7628000,19815,56.3862928349
2003,University of Rochester,Rochester,NY,14627-001,Private Not-For-Profit,15,7704,4270000,26067,78.1390134529
2003,Russell Sage College,Troy,NY,12180,Private Not-For-Profit,32,2041,2964166,18650,69.3181818182
2003,Saint Bonaventure University,Saint Bonaventure,NY,14778,Private Not-For-Profit,21,2478,1316250,16845,69.1881918819
2003,St Francis College,Brooklyn Heights,NY,11201-990,Private Not-For-Profit,32,2224,2275104,10180,50.7317073171
2003,St Lawrence University,Canton,NY,13617,Private Not-For-Profit,31,2199,1083313,26480,73.9495798319
2003,The College of Saint Rose,Albany,NY,12203-149,Private Not-For-Profit,21,3651,2043190,14640,63.3440514469
2003,Saint Thomas Aquinas College,Sparkill,NY,10976-105,Private Not-For-Profit,22,1727,1014302,14100,54.0
2003,Sarah Lawrence College,Bronxville,NY,10708,Private Not-For-Profit,31,1457,382595,29192,72.4381625442
2003,Siena College,Loudonville,NY,12211-146,Private Not-For-Profit,31,3126,1553278,16945,76.8439108062
2003,Skidmore College,Saratoga Springs,NY,12866,Private Not-For-Profit,31,2380,915000,27980,79.5041322314
2003,Saint Josephs College-Main Campus,Brooklyn,NY,11205-368,Private Not-For-Profit,32,3789,2538000,10400,66.0377358491
2003,Saint John Fisher College,Rochester,NY,14618-359,Private Not-For-Profit,22,2540,1960649,16350,64.6153846154
2003,St. John's University-New York,Queens,NY,11439,Private Not-For-Profit,16,15749,14829457,18330,64.9887640449
2003,Farmingdale State University of New York,Farmingdale,NY,11735-102,Public,33,4466,3447522,4035,15.3846153846
2003,SUNY at Albany,Albany,NY,12222,Public,15,14730,10235808,4820,65.7805703238
2003,SUNY at Binghamton,Binghamton,NY,13902-600,Public,15,12158,9570121,4717,80.0968262507
2003,SUNY at Buffalo,Buffalo,NY,14214,Public,15,23035,15398551,4850,57.1060382916
2003,Stony Brook University,Stony Brook,NY,11794,Public,15,18771,16700122,4383,56.4138576779
2003,SUNY College of Environmental Science and Forestry,Syracuse,NY,13210,Public,16,1631,1042938,3826,68.5483870968
2003,SUNY College at Brockport,Brockport,NY,14420-291,Public,21,7316,5960306,4271,49.3150684932
2003,SUNY College at Buffalo,Buffalo,NY,14222,Public,21,9687,9406396,4109,41.2182741117
2003,SUNY College at Cortland,Cortland,NY,13045-090,Public,21,6387,4116085,4265,49.797979798
2003,SUNY at Fredonia,Fredonia,NY,14063-113,Public,21,4977,3622035,4373,62.0
2003,SUNY College at Geneseo,Geneseo,NY,14454-146,Public,21,5459,2948604,4440,77.5330396476
2003,SUNY College at New Paltz,New Paltz,NY,12561-244,Public,21,6677,5114555,4165,54.0689655172
2003,SUNY College at Oneonta,Oneonta,NY,13820-401,Public,21,5490,4683623,4291,47.1681415929
2003,SUNY College at Oswego,Oswego,NY,13126,Public,21,7650,7057030,4184,56.3004846527
2003,SUNY-Potsdam,Potsdam,NY,13676-229,Public,21,4100,4117792,4215,45.4672245467
2003,SUNY College at Purchase,Purchase,NY,10577,Public,22,3610,2753139,4227,42.4295774648
2003,SUNY College at Old Westbury,Old Westbury,NY,11568-021,Public,32,2699,3916289,3985,18.3823529412
2003,SUNY College at Plattsburgh,Plattsburgh,NY,12901,Public,21,5655,4613320,4229,58.9164785553
2003,SUNY Empire State College,Saratoga Springs,NY,12866-439,Public,21,5335,6201182,3555,15.2380952381
2003,SUNY Maritime College,Bronx,NY,10465-419,Public,59,841,519505,5090,56.9060773481
2003,Syracuse University,Syracuse,NY,13244-110,Private Not-For-Profit,15,16275,6679032,23424,80.9914129586
2003,Touro College,New York,NY,10010,Private Not-For-Profit,21,12299,15171658,10100,53.2423208191
2003,Union College,Schenectady,NY,12308-231,Private Not-For-Profit,31,2383,866322,27514,83.1094049904
2003,United Talmudical Seminary,Brooklyn,NY,11211,Private Not-For-Profit,51,1474,6129736,5000,59.7633136095
2003,United States Merchant Marine Academy,Kings Point,NY,11024-169,Public,59,905,110092,2635,73.8805970149
2003,Utica College,Utica,NY,13502-489,Private Not-For-Profit,32,2105,2556080,19118,59.6875
2003,Vassar College,Poughkeepsie,NY,12604,Private Not-For-Profit,31,2435,797188,27960,88.5448916409
2003,School of Visual Arts,New York,NY,10010,Private For-Profit,56,3873,2117077,17830,61.8798955614
2003,Wagner College,Staten Island,NY,10301-449,Private Not-For-Profit,21,2011,735929,21500,66.2468513854
2003,Yeshiva University,New York,NY,10033-329,Private Not-For-Profit,15,5574,1014519,19960,76.0744985673
2003,Appalachian State University,Boone,NC,28608,Public,21,13028,5437986,2795,61.1753817677
2003,Barton College,Wilson,NC,27893-700,Private Not-For-Profit,32,1088,888379,13074,45.9677419355
2003,Belmont Abbey College,Belmont,NC,28012-180,Private Not-For-Profit,32,822,603707,14030,44.0251572327
2003,Campbell University Inc,Buies Creek,NC,27506,Private Not-For-Profit,21,5643,3175426,12841,50.0
2003,Catawba College,Salisbury,NC,28144,Private Not-For-Profit,32,1518,1364868,15300,42.5068119891
2003,Davidson College,Davidson,NC,28035,Private Not-For-Profit,31,1643,283675,25811,89.7872340426
2003,Duke University,Durham,NC,27708,Private Not-For-Profit,15,12254,1857000,27844,93.5762816553
2003,East Carolina University,Greenville,NC,27858-435,Public,16,18202,11551178,2980,53.7791710206
2003,Elizabeth City State University,Elizabeth City,NC,27909,Public,32,1976,3952744,2162,50.4716981132
2003,Elon University,Elon,NC,27244-201,Private Not-For-Profit,21,4306,938273,15505,71.0580912863
2003,Fayetteville State University,Fayetteville,NC,28301-429,Public,21,4270,7538199,2052,38.1322957198
2003,Gardner-Webb University,Boiling Springs,NC,28017,Private Not-For-Profit,21,2984,2307620,13295,48.0662983425
2003,Greensboro College,Greensboro,NC,27401-187,Private Not-For-Profit,31,1014,901413,14650,29.95951417
2003,Guilford College,Greensboro,NC,27410-410,Private Not-For-Profit,31,1608,1332886,18366,57.0934256055
2003,Johnson C Smith University,Charlotte,NC,28216,Private Not-For-Profit,32,1448,3190234,12444,40.2631578947
2003,Lees-McRae College,Banner Elk,NC,28604-012,Private Not-For-Profit,31,839,656721,13588,38.679245283
2003,Lenoir-Rhyne College,Hickory,NC,28603,Private Not-For-Profit,32,1317,917797,14986,55.2287581699
2003,Livingstone College,Salisbury,NC,28144,Private Not-For-Profit,32,1079,2379851,10788,24.4582043344
2003,Mars Hill College,Mars Hill,NC,28754,Private Not-For-Profit,32,1167,1260736,14500,39.1634980989
2003,Meredith College,Raleigh,NC,27607-529,Private Not-For-Profit,21,1953,1156091,15100,70.5741626794
2003,Methodist College,Fayetteville,NC,28311-142,Private Not-For-Profit,32,1886,1632058,14990,34.0974212034
2003,Mount Olive College,Mount Olive,NC,28365-091,Private Not-For-Profit,32,1944,1558875,10010,30.1470588235
2003,North Carolina A & T State University,Greensboro,NC,27411,Public,21,8293,10912302,2564,44.0347071584
2003,University of North Carolina at Asheville,Asheville,NC,28804-851,Public,31,2906,1973369,2884,51.4893617021
2003,University of North Carolina at Chapel Hill,Chapel Hill,NC,27599,Public,15,23330,5661040,3856,82.8546307151
2003,University of North Carolina at Charlotte,Charlotte,NC,28223-000,Public,21,15146,9491500,2944,49.0546218487
2003,University of North Carolina at Greensboro,Greensboro,NC,27402-617,Public,16,11924,7713935,2993,50.2853519341
2003,North Carolina Central University,Durham,NC,27707,Public,21,5254,7564999,2674,48.7359550562
2003,North Carolina School of the Arts,Winston-Salem,NC,27117-218,Public,56,807,422372,3450,49.6815286624
2003,North Carolina State University at Raleigh,Raleigh,NC,27695-700,Public,15,25081,9313560,3827,63.4477033758
2003,North Carolina Wesleyan College,Rocky Mount,NC,27804,Private Not-For-Profit,32,1222,1707836,10960,36.231884058
2003,University of North Carolina-Wilmington,Wilmington,NC,28403-596,Public,21,9782,5153947,3074,59.1851851852
2003,University of North Carolina at Pembroke,Pembroke,NC,28372-151,Public,21,3613,5125309,2365,38.125
2003,Pfeiffer University,Misenheimer,NC,28109-096,Private Not-For-Profit,22,1388,860303,12780,33.3333333333
2003,Queens University of Charlotte,Charlotte,NC,28274-000,Private Not-For-Profit,22,1246,603067,12290,54.0404040404
2003,Saint Augustines College,Raleigh,NC,27610-229,Private Not-For-Profit,31,1451,3259969,8280,28.25
2003,Salem College,Winston Salem,NC,27101,Private Not-For-Profit,31,813,908649,14995,57.7380952381
2003,Shaw University,Raleigh,NC,27601,Private Not-For-Profit,32,2437,5317885,8898,25.6578947368
2003,Wake Forest University,Winston Salem,NC,27106,Private Not-For-Profit,16,6164,793461,24750,87.1101871102
2003,Warren Wilson College,Swannanoa,NC,28778-209,Private Not-For-Profit,22,832,478974,15848,45.0261780105
2003,Winston-Salem State University,Winston-Salem,NC,27110-000,Public,32,3077,5241775,2326,47.6288659794
2003,Western Carolina University,Cullowhee,NC,28723-964,Public,21,6012,4102345,2610,48.8562091503
2003,Dickinson State University,Dickinson,ND,58601-489,Public,32,1938,2212929,2798,29.4915254237
2003,Jamestown College,Jamestown,ND,58405,Private Not-For-Profit,32,1150,1213408,8350,60.775862069
2003,University of Mary,Bismarck,ND,58504,Private Not-For-Profit,21,2343,1614812,9442,51.1811023622
2003,University of North Dakota,Grand Forks,ND,58202-819,Public,16,11784,7851258,3662,53.562005277
2003,North Dakota State University-Main Campus,Fargo,ND,58105-516,Public,16,13389,10465183,3506,48.2826948481
2003,Valley City State University,Valley City,ND,58072,Public,32,876,848224,3504,43.4782608696
2003,University of Akron Main Campus,Akron,OH,44325-470,Public,16,19107,15794633,5798,46.9188529591
2003,Antioch College,Yellow Springs,OH,45387-169,Private Not-For-Profit,31,3181,1146260,21783,41.2587412587
2003,Ashland University,Ashland,OH,44805,Private Not-For-Profit,21,4863,1769380,17270,59.4646271511
2003,Baldwin-Wallace College,Berea,OH,44017-208,Private Not-For-Profit,21,3810,1740018,17432,66.2356321839
2003,Bluffton University,Bluffton,OH,45817-210,Private Not-For-Profit,32,1054,699250,16430,55.1181102362
2003,Bowling Green State University-Main Campus,Bowling Green,OH,43403,Public,16,18279,9143586,6502,64.8268769284
2003,Capital University,Columbus,OH,43209-239,Private Not-For-Profit,22,3267,2078318,18980,59.4142259414
2003,Case Western Reserve University,Cleveland,OH,44106,Private Not-For-Profit,15,7702,1357019,22730,78.125
2003,Cedarville University,Cedarville,OH,45314-060,Private Not-For-Profit,32,2903,985592,13696,72.7758007117
2003,Central State University,Wilberforce,OH,45384-100,Public,32,1343,2567646,4044,21.5909090909
2003,University of Cincinnati-Main Campus,Cincinnati,OH,45221-006,Public,15,27205,14565342,6936,48.8239486814
2003,Cleveland State University,Cleveland,OH,44115-221,Public,16,11711,9476956,5196,27.0562770563
