academicyear,instname,city,state,zip,sector_revised,carnegie2000,fte_count,grant01,tuitionfee02_tf,grad_rate_150_p4yr
2010,Hawaii Pacific University,Honolulu,HI,96813-2785,Private Not-For-Profit,21,5895.468364,4789591,14960,38.8719512195
2010,Boise State University,Boise,ID,83725,Public,21,15255.970809,25855407,4864,30.5676855895
2010,Idaho State University,Pocatello,ID,83209,Public,16,10691.697872,23103210,4968,25.6510416667
2010,University of Idaho,Moscow,ID,83844-2282,Public,15,10512.631319,14360112,4932,55.1186017478
2010,Lewis-Clark State College,Lewiston,ID,83501-2698,Public,32,3206.302638,6049985,4596,30.2547770701
2010,Northwest Nazarene University,Nampa,ID,83686-5897,Private Not-For-Profit,22,1779.235757,1909569,22200,54.2510121457
2010,Brigham Young University-Idaho,Rexburg,ID,83460,Private Not-For-Profit,40,13353.892483,22008732,3580,64.8704663212
2010,School of the Art Institute of Chicago,Chicago,IL,60603,Private Not-For-Profit,56,3000.214219,2724660,34560,61.094224924
2010,Augustana College,Rock Island,IL,61201-2296,Private Not-For-Profit,31,2456.214282,1567311,31326,76.7946577629
2010,Aurora University,Aurora,IL,60506-4892,Private Not-For-Profit,21,3213.464677,3298251,18200,54.4217687075
2010,Bradley University,Peoria,IL,61625-0001,Private Not-For-Profit,21,5373.338485,4368856,24224,73.0693069307
2010,Chicago State University,Chicago,IL,60628-1598,Public,21,5379.126731,17508026,8006,13.8543516874
2010,University of Chicago,Chicago,IL,60637,Private Not-For-Profit,15,13224.054089,3445554,39381,92.9392446634
2010,Columbia College Chicago,Chicago,IL,60605-1996,Private Not-For-Profit,21,11287.622597,14469120,18960,40.4719764012
2010,Concordia University,River Forest,IL,60305-1499,Private Not-For-Profit,21,2968.746532,1796936,23458,59.4594594595
2010,DePaul University,Chicago,IL,60604,Private Not-For-Profit,16,21221.719525,20675000,27343,67.6649305556
2010,DeVry University-Illinois,Chicago,IL,60618-5994,Private For-Profit,54,17460.091762,76720658,14480,34.0659340659
2010,East-West University,Chicago,IL,60605,Private Not-For-Profit,32,1051.499998,3747083,15750,30.412371134
2010,Eastern Illinois University,Charleston,IL,61920,Public,21,10715.486072,12684127,9429,61.5072463768
2010,Elmhurst College,Elmhurst,IL,60126-3096,Private Not-For-Profit,32,3064.057908,3106261,27330,69.9481865285
2010,Greenville College,Greenville,IL,62246,Private Not-For-Profit,32,1499.318871,2159918,20216,59.4142259414
2010,University of Illinois at Chicago,Chicago,IL,60607,Public,15,68653.353311,57581429,12034,75.8461383951
2010,Benedictine University,Lisle,IL,60532-0900,Private Not-For-Profit,21,4081.726836,4408128,22310,52.1594684385
2010,Illinois Wesleyan University,Bloomington,IL,61702-2900,Private Not-For-Profit,31,2060.535713,1273221,33982,81.0564663024
2010,Illinois Institute of Technology,Chicago,IL,60616,Private Not-For-Profit,16,6431.713583,3098191,29364,63.7744034707
2010,Illinois State University,Normal,IL,61790-1000,Public,16,19512.961639,16088079,10531,70.9985835694
2010,International Academy of Design and Technology,Chicago,IL,60602-3300,Private For-Profit,56,1619.49995,6110712,18930,13.2376395534
2010,Judson University,Elgin,IL,60123-1498,Private Not-For-Profit,32,1050.821358,1433313,23500,60.8
2010,Kendall College,Chicago,IL,60642,Private For-Profit,33,1801.285576,3019924,22125,45.4545454545
2010,Knox College,Galesburg,IL,61401-9999,Private Not-For-Profit,31,1393.035711,1305569,31911,75.7575757576
2010,Lake Forest College,Lake Forest,IL,60045-2399,Private Not-For-Profit,31,1397.848824,1946674,34206,69.8765432099
2010,Lewis University,Romeoville,IL,60446-2200,Private Not-For-Profit,21,4521.795327,4328713,22990,57.7464788732
2010,Loyola University Chicago,Chicago,IL,60660,Private Not-For-Profit,15,14494.650669,12816253,30656,67.4874090655
2010,McKendree University,Lebanon,IL,62254-1291,Private Not-For-Profit,32,2453.735151,2979105,22070,52.5222551929
2010,Millikin University,Decatur,IL,62522-2084,Private Not-For-Profit,32,2234.334691,3051224,26345,58.8679245283
2010,Monmouth College,Monmouth,IL,61462-1998,Private Not-For-Profit,31,1371.107141,1806333,24950,54.5454545455
2010,Moody Bible Institute,Chicago,IL,60610-3284,Private Not-For-Profit,-3,2414.671598,,1885,61.5571776156
2010,National-Louis University,Chicago,IL,60603,Private Not-For-Profit,16,3633.213501,3119803,18355,20.0
2010,North Central College,Naperville,IL,60540,Private Not-For-Profit,21,2563.98736,2380585,26916,67.9894179894
2010,North Park University,Chicago,IL,60625-4895,Private Not-For-Profit,21,2386.647909,2357589,18860,58.0441640379
2010,Northern Illinois University,Dekalb,IL,60115-2828,Public,15,20753.904877,25368832,10180,56.3927719059
2010,Northwestern University,Evanston,IL,60208,Private Not-For-Profit,15,17777.801952,4003000,38838,94.3573667712
2010,Northeastern Illinois University,Chicago,IL,60625-4699,Public,21,8055.114789,15743639,7082,20.0617283951
2010,Olivet Nazarene University,Bourbonnais,IL,60914-2271,Private Not-For-Profit,21,3573.890137,3934695,23590,60.1449275362
2010,Quincy University,Quincy,IL,62301-2699,Private Not-For-Profit,22,1593.849437,1994354,22030,43.8596491228
2010,The Illinois Institute of Art-Chicago,Chicago,IL,60654-1593,Private For-Profit,56,3804.071286,5848478,23069,40.7155025554
2010,Robert Morris University Illinois,Chicago,IL,60605,Private Not-For-Profit,55,4238.664919,15236727,19200,97.6
2010,Rockford College,Rockford,IL,61108-2393,Private Not-For-Profit,21,1024.630894,1513383,24250,39.6103896104
2010,Roosevelt University,Chicago,IL,60605-1394,Private Not-For-Profit,21,5311.011572,6100710,21300,48.4581497797
2010,Dominican University,River Forest,IL,60305,Private Not-For-Profit,21,2970.003063,2796063,24700,64.9446494465
2010,University of St Francis,Joliet,IL,60435-6188,Private Not-For-Profit,21,2244.543704,1718102,22698,59.2356687898
2010,Saint Xavier University,Chicago,IL,60655,Private Not-For-Profit,21,3655.733651,5184604,24340,56.157635468
2010,Southern Illinois University Carbondale,Carbondale,IL,62901-4512,Public,15,17820.83629,25327227,10411,46.18490109
2010,Southern Illinois University Edwardsville,Edwardsville,IL,62026-1001,Public,21,11955.758507,13563146,8336,51.3864306785
2010,Trinity Christian College,Palos Heights,IL,60463-0929,Private Not-For-Profit,32,1225.964233,1587187,20959,60.9302325581
2010,Trinity International University,Deerfield,IL,60015-1283,Private Not-For-Profit,51,1937.695091,1658054,22370,58.152173913
2010,Western Illinois University,Macomb,IL,61455,Public,21,11295.396043,14293498,9617,58.0252918288
2010,Wheaton College,Wheaton,IL,60187-5593,Private Not-For-Profit,31,2712.477349,1775727,26520,88.4033613445
2010,Anderson University,Anderson,IN,46012-3495,Private Not-For-Profit,22,2282.304421,2584000,22910,56.8221070812
2010,Ball State University,Muncie,IN,47306,Public,16,19089.630341,16587832,7830,57.4499850702
2010,Bethel College,Mishawaka,IN,46545,Private Not-For-Profit,32,1778.702447,3725578,21578,61.1111111111
2010,Butler University,Indianapolis,IN,46208,Private Not-For-Profit,21,4203.431539,2191000,29246,73.1891891892
2010,DePauw University,Greencastle,IN,46135-1772,Private Not-For-Profit,31,2378.999996,1670973,33250,85.4765506808
2010,Earlham College,Richmond,IN,47374-4095,Private Not-For-Profit,31,1229.779037,1044941,35164,72.9166666667
2010,University of Evansville,Evansville,IN,47722,Private Not-For-Profit,21,2716.045646,2817947,26756,66.5615141956
2010,Franklin College,Franklin,IN,46131-2623,Private Not-For-Profit,32,1134.999968,1435189,23275,54.7101449275
2010,Grace College and Theological Seminary,Winona Lake,IN,46590-1274,Private Not-For-Profit,32,1466.722475,1535026,21100,59.8870056497
2010,Huntington University,Huntington,IN,46750,Private Not-For-Profit,32,1130.621172,1359327,21290,61.5763546798
2010,Indiana University-Purdue University-Fort Wayne,Fort Wayne,IN,46805-1499,Public,21,10585.080337,19381460,6233,25.7635082224
2010,Indiana University-Purdue University-Indianapolis,Indianapolis,IN,46202-5143,Public,16,23858.977427,30170839,7523,35.2941176471
2010,University of Indianapolis,Indianapolis,IN,46227-3697,Private Not-For-Profit,21,4014.075671,5510069,21170,50.1510574018
2010,Indiana Institute of Technology,Fort Wayne,IN,46803-1228,Private Not-For-Profit,55,3104.335222,6525494,21400,33.4710743802
2010,University of Southern Indiana,Evansville,IN,47712,Public,21,9072.721849,11083728,5474,36.012526096
2010,Indiana State University,Terre Haute,IN,47809,Public,16,9044.833837,12736692,7426,43.5928143713
2010,Indiana University-Kokomo,Kokomo,IN,46904-9003,Public,32,2158.478941,3908616,5838,26.9349845201
2010,Indiana University-South Bend,South Bend,IN,46634-7111,Public,21,6063.360306,11455307,6015,26.6990291262
2010,Indiana University-Bloomington,Bloomington,IN,47405-7000,Public,15,39295.088039,23796437,8613,71.3148678765
2010,Indiana University-Northwest,Gary,IN,46408-1197,Public,21,4160.688739,9014286,5919,23.9130434783
2010,Indiana University-Southeast,New Albany,IN,47150,Public,21,5073.182208,8752074,5890,28.307254623
2010,Indiana University-East,Richmond,IN,47374-1289,Public,32,2085.320033,5343417,5801,21.5859030837
2010,ITT Technical Institute-Indianapolis,Indianapolis,IN,46268-1119,Private For-Profit,54,4152.181296,9189354,16374,16.1616161616
2010,Manchester College,North Manchester,IN,46962,Private Not-For-Profit,32,1198.107137,1750535,23790,52.5179856115
2010,Marian University,Indianapolis,IN,46222-1997,Private Not-For-Profit,32,1812.890961,3511080,24000,55.6485355649
2010,Indiana Wesleyan University,Marion,IN,46953-4974,Private Not-For-Profit,21,14463.108356,11775260,20496,66.7609618105
2010,University of Notre Dame,Notre Dame,IN,46556,Private Not-For-Profit,15,11738.312202,3619000,38477,95.9738298943
2010,Oakland City University,Oakland City,IN,47660-1099,Private Not-For-Profit,22,1765.934943,1463801,15410,61.6541353383
2010,Purdue University-Calumet Campus,Hammond,IN,46323-2094,Public,21,7722.970991,13873701,5677,25.2502780868
2010,Purdue University-North Central Campus,Westville,IN,46391-9542,Public,33,3444.315542,5588500,5677,20.9302325581
2010,Rose-Hulman Institute of Technology,Terre Haute,IN,47803-3999,Private Not-For-Profit,54,1921.077194,1125042,34560,77.2631578947
2010,University of Saint Francis-Ft Wayne,Fort Wayne,IN,46808-3994,Private Not-For-Profit,21,1824.769729,2775041,21760,60.7142857143
2010,Saint Mary-of-the-Woods College,Saint Mary-Of-The-Wo,IN,47876-1099,Private Not-For-Profit,32,1070.339477,1807479,23060,51.1627906977
2010,Saint Mary's College,Notre Dame,IN,46556,Private Not-For-Profit,32,1653.678569,1280086,29616,82.0
2010,Taylor University,Upland,IN,46989-1001,Private Not-For-Profit,32,2229.245765,1710396,25396,77.8947368421
2010,Trine University,Angola,IN,46703-1764,Private Not-For-Profit,32,1798.69266,3289519,24200,50.1754385965
2010,Valparaiso University,Valparaiso,IN,46383,Private Not-For-Profit,21,3783.656712,2790616,28320,70.3753351206
2010,Briar Cliff University,Sioux City,IA,51104,Private Not-For-Profit,32,1002.433473,1567546,22536,55.5118110236
2010,Buena Vista University,Storm Lake,IA,50588,Private Not-For-Profit,32,2399.625304,6202142,25540,57.7039274924
2010,Central College,Pella,IA,50219,Private Not-For-Profit,32,1612.321423,1527983,25010,64.1723356009
2010,Clarke College,Dubuque,IA,52001-3198,Private Not-For-Profit,32,1034.627806,1297052,23520,63.7254901961
2010,Coe College,Cedar Rapids,IA,52402-5092,Private Not-For-Profit,31,1254.323901,1134006,29270,69.9367088608
2010,Cornell College,Mount Vernon,IA,52314-1098,Private Not-For-Profit,31,1125.714284,1248511,29580,66.4383561644
2010,Dordt College,Sioux Center,IA,51250-1697,Private Not-For-Profit,32,1299.524911,1480748,22080,65.2421652422
2010,Drake University,Des Moines,IA,50311-4505,Private Not-For-Profit,21,4869.994145,2561450,25622,73.2035928144
2010,University of Dubuque,Dubuque,IA,52001,Private Not-For-Profit,22,1581.734928,2909380,20770,46.2093862816
2010,Graceland University-Lamoni,Lamoni,IA,50140,Private Not-For-Profit,32,2033.238176,1926548,20090,49.0066225166
2010,Grand View University,Des Moines,IA,50316,Private Not-For-Profit,32,1772.488274,2914714,19324,44.495412844
2010,Grinnell College,Grinnell,IA,50112-1690,Private Not-For-Profit,31,1654.607135,1105000,36476,87.5576036866
2010,Kaplan University-Cedar Rapids Campus,Cedar Rapids,IA,52404,Private For-Profit,40,1616.285636,9463866,14560,18.1818181818
2010,Iowa State University,Ames,IA,50011-2030,Public,15,25945.133121,21414341,6651,70.2231899837
2010,University of Iowa,Iowa City,IA,52242-1316,Public,15,26091.377566,13698000,6824,69.5630336514
2010,Loras College,Dubuque,IA,52004-0178,Private Not-For-Profit,32,1502.548115,1278151,25348,60.7407407407
2010,Luther College,Decorah,IA,52101-1045,Private Not-For-Profit,31,2489.249993,1791206,32290,74.1301059002
2010,Morningside College,Sioux City,IA,51106-1751,Private Not-For-Profit,32,1519.844042,1648478,22020,50.0
2010,Mount Mercy College,Cedar Rapids,IA,52402-4797,Private Not-For-Profit,32,1243.185028,1724475,22100,61.6822429907
2010,Ashford University,Clinton,IA,52733-2967,Private For-Profit,31,46763.357126,123281429,11610,38.0
2010,University of Northern Iowa,Cedar Falls,IA,50614,Public,21,11832.135274,10927325,6636,67.00968523
2010,Northwestern College,Orange City,IA,51041,Private Not-For-Profit,32,1180.499994,1245572,22240,65.5462184874
2010,Palmer College of Chiropractic,Davenport,IA,52803-5287,Private Not-For-Profit,53,2085.392018,159162,7230,50.0
2010,Saint Ambrose University,Davenport,IA,52803-2898,Private Not-For-Profit,21,3097.628224,2668391,22590,61.9834710744
2010,Simpson College,Indianola,IA,50125,Private Not-For-Profit,32,1693.18678,2131812,25733,67.5126903553
2010,Upper Iowa University,Fayette,IA,52142-1857,Private Not-For-Profit,32,4177.116728,8943775,21418,37.9562043796
2010,Wartburg College,Waverly,IA,50677-0903,Private Not-For-Profit,32,1761.142848,1714831,27450,63.2530120482
2010,William Penn University,Oskaloosa,IA,52577,Private Not-For-Profit,32,1822.234165,3806429,18934,23.3128834356
2010,Baker University,Baldwin City,KS,66006-0065,Private Not-For-Profit,21,2462.342661,2527051,21130,68.9655172414
2010,Benedictine College,Atchison,KS,66002-1499,Private Not-For-Profit,22,1649.029829,1321615,19500,52.0766773163
2010,Emporia State University,Emporia,KS,66801-5087,Public,21,4900.215326,6431793,4374,39.9721448468
2010,Fort Hays State University,Hays,KS,67601-4099,Public,21,7483.389538,8934195,3762,41.4602346806
2010,Friends University,Wichita,KS,67213,Private Not-For-Profit,21,2220.276019,3633649,19080,32.3529411765
2010,University of Kansas,Lawrence,KS,66045,Public,15,26247.754738,16340756,7414,61.0473457676
2010,Newman University,Wichita,KS,67213-2097,Private Not-For-Profit,22,1679.659723,1829686,19700,31.9444444444
2010,Kansas State University,Manhattan,KS,66506,Public,15,20656.10755,17191921,6870,59.9194048357
2010,MidAmerica Nazarene University,Olathe,KS,66062-1899,Private Not-For-Profit,22,1444.971516,1682744,19146,50.6024096386
2010,Ottawa University,Ottawa,KS,66067-3399,Private Not-For-Profit,32,1579.670468,3098143,19450,44.3037974684
2010,Pittsburg State University,Pittsburg,KS,66762,Public,21,6566.517347,9101363,4592,54.1379310345
2010,Southwestern College,Winfield,KS,67156-6224,Private Not-For-Profit,32,1070.695667,1942416,19680,51.7730496454
2010,Washburn University,Topeka,KS,66621-0001,Public,21,5345.994196,8085930,6116,41.015625
2010,Wichita State University,Wichita,KS,67260-0124,Public,16,11441.427528,15453195,5467,41.6666666667
2010,Asbury College,Wilmore,KY,40390-1198,Private Not-For-Profit,32,1506.335464,1816340,22413,62.9139072848
2010,Bellarmine University,Louisville,KY,40205-0671,Private Not-For-Profit,21,2628.685687,1978269,28900,68.7960687961
2010,Berea College,Berea,KY,40404-2182,Private Not-For-Profit,32,1519.464279,5476251,876,64.0
2010,Campbellsville University,Campbellsville,KY,42718-2799,Private Not-For-Profit,22,2306.008665,4267121,18810,44.4751381215
2010,Centre College,Danville,KY,40422-1394,Private Not-For-Profit,31,1216,855886,31200,85.8585858586
2010,University of the Cumberlands,Williamsburg,KY,40769,Private Not-For-Profit,22,2230.607246,3116024,15658,38.2775119617
2010,Eastern Kentucky University,Richmond,KY,40475-3102,Public,21,13865.643041,23527965,6772,37.4947807933
2010,Georgetown College,Georgetown,KY,40324,Private Not-For-Profit,31,1527.884958,1613618,26080,68.0790960452
2010,Kentucky State University,Frankfort,KY,40601,Public,22,2454.131672,6556989,5686,25.8169934641
2010,University of Kentucky,Lexington,KY,40506-0032,Public,15,24431.502768,16605249,8123,58.1677419355
2010,Lindsey Wilson College,Columbia,KY,42728-1223,Private Not-For-Profit,31,2271.514909,6132676,17870,27.959697733
2010,University of Louisville,Louisville,KY,40292-0001,Public,15,17712.913744,17134000,7944,48.5875706215
2010,Mid-Continent University,Mayfield,KY,42066-9007,Private Not-For-Profit,32,1673.035679,4297800,13700,40.7407407407
2010,Midway College,Midway,KY,40347-1120,Private Not-For-Profit,33,1099.737459,2595987,18150,40.4761904762
2010,Morehead State University,Morehead,KY,40351,Public,21,7013.739134,13961585,6036,37.2164948454
2010,Murray State University,Murray,KY,42071-3318,Public,21,8471.728764,11494983,5976,53.7862703468
2010,Northern Kentucky University,Highland Heights,KY,41099,Public,21,12426.13878,14788000,6792,34.2361863489
2010,The Southern Baptist Theological Seminary,Louisville,KY,40280-0001,Private Not-For-Profit,51,2460.610384,,13190,57.1428571429
2010,Spalding University,Louisville,KY,40203-2188,Private Not-For-Profit,21,1678.414164,2594216,17700,47.7477477477
2010,Thomas More College,Crestview Hills,KY,41017-3495,Private Not-For-Profit,32,1606.318858,1441926,23220,45.8100558659
2010,Transylvania University,Lexington,KY,40508-1797,Private Not-For-Profit,31,1088.357142,1008853,25280,75.8620689655
2010,Union College,Barbourville,KY,40906-1499,Private Not-For-Profit,58,1139.0362,2276817,17954,30.7086614173
2010,Western Kentucky University,Bowling Green,KY,42101-1000,Public,21,17176.697013,29479488,7200,49.0249433107
2010,Grambling State University,Grambling,LA,71245,Public,21,4693.732332,14113832,4016,28.0685920578
2010,Louisiana State University at Alexandria,Alexandria,LA,71302-9121,Public,40,1852.485797,4317140,3563,14.3790849673
2010,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,LA,70803-2750,Public,15,26914.205903,18046606,5233,60.5762473647
2010,Louisiana State University-Shreveport,Shreveport,LA,71115-2399,Public,21,3444.037925,6304967,3733,27.950310559
2010,Louisiana College,Pineville,LA,71359,Private Not-For-Profit,32,1249.888481,1776042,12530,45.9915611814
2010,Louisiana Tech University,Ruston,LA,71272,Public,16,8943.408392,8077091,5220,49.2043284532
2010,Loyola University New Orleans,New Orleans,LA,70118-6143,Private Not-For-Profit,21,3881.793966,3242309,29706,56.9306930693
2010,McNeese State University,Lake Charles,LA,70605,Public,21,7280.264464,11689148,3587,35.5254674404
2010,University of New Orleans,New Orleans,LA,70148,Public,16,9505.623318,11958135,4318,19.9775533109
2010,New Orleans Baptist Theological Seminary,New Orleans,LA,70126,Private Not-For-Profit,51,1867.679556,,5438,19.3548387097
2010,Nicholls State University,Thibodaux,LA,70310,Public,21,6037.152521,9758549,3965,33.1674958541
2010,University of Louisiana Monroe,Monroe,LA,71209-0000,Public,21,7616.334784,13085039,3813,31.7434210526
2010,Northwestern State University of Louisiana,Natchitoches,LA,71497-0002,Public,21,7049.948872,12875404,3932,35.8667805295
2010,Southeastern Louisiana University,Hammond,LA,70402,Public,21,13025.62876,19615707,3932,33.4277620397
2010,Southern University and A & M College,Baton Rouge,LA,70813,Public,21,7375.02733,20475928,4100,26.5020026702
2010,Southern University at New Orleans,New Orleans,LA,70126,Public,22,2672.188362,10604063,3072,4.02144772118
2010,University of Louisiana at Lafayette,Lafayette,LA,70503,Public,16,14579.445266,18659588,4016,39.6519107075
2010,Tulane University of Louisiana,New Orleans,LA,70118-5698,Private Not-For-Profit,15,10009.889581,4736000,40584,69.8066126014
2010,Xavier University of Louisiana,New Orleans,LA,70125-1098,Private Not-For-Profit,21,3241.45592,7471899,16300,36.4705882353
2010,Bowdoin College,Brunswick,ME,04011-8448,Private Not-For-Profit,31,1773.357142,1008000,40020,92.9787234043
2010,Husson University,Bangor,ME,04401-2999,Private Not-For-Profit,22,2951.282097,4897204,12990,46.7312348668
2010,University of Maine,Orono,ME,04469,Public,15,27088.358231,44928989,9626,47.619047619
2010,University of New England,Biddeford,ME,04005,Private Not-For-Profit,22,4099.788773,2398456,27920,55.6962025316
2010,Saint Joseph's College of Maine,Standish,ME,04084-5236,Private Not-For-Profit,22,1747.051578,1309456,26050,54.9828178694
2010,Bowie State University,Bowie,MD,20715-9465,Public,21,4684.593502,8162757,6039,37.3205741627
2010,Coppin State University,Baltimore,MD,21216-3698,Public,21,3139.461534,8667136,5441,16.3265306122
2010,Frostburg State University,Frostburg,MD,21532-1099,Public,21,4949.498262,5859870,6684,47.6439790576
2010,Goucher College,Baltimore,MD,21204-2794,Private Not-For-Profit,31,1846.201289,1126837,33785,66.3341645885
2010,Hood College,Frederick,MD,21701,Private Not-For-Profit,21,1777.438553,1736970,28170,76.8595041322
2010,Johns Hopkins University,Baltimore,MD,21218-2688,Private Not-For-Profit,15,15518.87668,3224000,39150,90.4170363798
2010,Loyola University Maryland,Baltimore,MD,21210-2699,Private Not-For-Profit,21,5045.33591,1696612,37610,82.334384858
2010,University of Maryland-University College,Adelphi,MD,20783-8010,Public,21,16729.617354,15153632,5760,8.82352941176
2010,University of Maryland-Baltimore County,Baltimore,MD,21250,Public,15,10874.284281,9472962,8867,57.3057733428
2010,University of Maryland-College Park,College Park,MD,20742,Public,15,33754.692157,19685697,8053,81.4566363201
2010,Maryland Institute College of Art,Baltimore,MD,21217-4134,Private Not-For-Profit,56,1927.793936,1459074,34090,77.25
2010,University of Maryland Eastern Shore,Princess Anne,MD,21853-1299,Public,21,4060.731605,9042726,6082,31.5334773218
2010,Morgan State University,Baltimore,MD,21251-0001,Public,21,6534.149057,14044804,6548,31.5119760479
2010,Mount St. Mary's University,Emmitsburg,MD,21727-7799,Private Not-For-Profit,21,1854.500615,1095835,29020,72.6342710997
2010,College of Notre Dame of Maryland,Baltimore,MD,21210-2476,Private Not-For-Profit,21,1559.18886,1156685,27250,63.7583892617
2010,Salisbury University,Salisbury,MD,21801-6862,Public,21,7595.400209,5779527,6618,69.9286442406
2010,St. Mary's College of Maryland,Saint Mary's City,MD,20686-3001,Public,31,2020.037381,1024634,13234,76.7981438515
2010,Sojourner-Douglass College,Baltimore,MD,21205-1898,Private Not-For-Profit,59,1063.525671,6297849,7920,29.2307692308
2010,Towson University,Towson,MD,21252-0001,Public,21,18296.605917,13892993,7418,68.2036503362
2010,United States Naval Academy,Annapolis,MD,21402-5000,Public,59,4552,,0,88.5906040268
2010,Stevenson University,Stevenson,MD,21153-0641,Private Not-For-Profit,32,2972.704913,3127313,20644,62.2103386809
2010,Washington College,Chestertown,MD,21620-1438,Private Not-For-Profit,31,1318.216729,631753,35350,70.7236842105
2010,McDaniel College,Westminster,MD,21157,Private Not-For-Profit,31,2502.67219,1533000,32000,70.3081232493
2010,American International College,Springfield,MA,01109,Private Not-For-Profit,21,2365.727143,3233578,25550,37.0716510903
2010,Amherst College,Amherst,MA,01002-5000,Private Not-For-Profit,31,1744,1516281,38928,94.8235294118
2010,Anna Maria College,Paxton,MA,01612-1198,Private Not-For-Profit,21,1246.607674,1659493,26620,46.0317460317
2010,Assumption College,Worcester,MA,01609-1296,Private Not-For-Profit,21,2480.251375,1276898,30171,72.3538704581
2010,Babson College,Wellesley,MA,02457-0310,Private Not-For-Profit,55,2809.138711,1396400,37824,90.8450704225
2010,Bay Path College,Longmeadow,MA,01106,Private Not-For-Profit,33,1642.148343,2723929,24530,70.0
2010,Becker College,Worcester,MA,01609-2165,Private Not-For-Profit,33,1557.035667,2799388,24780,31.0344827586
2010,Bentley University,Waltham,MA,02452-4705,Private Not-For-Profit,21,4927.029126,2559314,35828,88.1847475832
2010,Berklee College of Music,Boston,MA,02215,Private Not-For-Profit,56,3935.535665,3437254,30150,54.5901639344
2010,Boston Architectural College,Boston,MA,02115-2703,Private Not-For-Profit,56,1243.828031,614093,11468,8.57142857143
2010,Boston College,Chestnut Hill,MA,02467,Private Not-For-Profit,15,13377.148423,4809220,39130,90.9556313993
2010,Boston University,Boston,MA,02215,Private Not-For-Profit,15,28135.402139,9241124,38440,82.7895220588
2010,Brandeis University,Waltham,MA,02454-9110,Private Not-For-Profit,15,5229.315981,2377802,38762,90.6701708279
2010,Bridgewater State College,Bridgewater,MA,02325,Public,21,9025.011829,8217382,6603,53.1595576619
2010,Clark University,Worcester,MA,01610-1477,Private Not-For-Profit,16,3131.264663,1799036,35220,77.4378585086
2010,Curry College,Milton,MA,02186-2395,Private Not-For-Profit,32,2442.345987,2304014,29370,47.3880597015
2010,Eastern Nazarene College,Quincy,MA,02170-2999,Private Not-For-Profit,22,1026.463409,1387728,22014,56.0240963855
2010,Emerson College,Boston,MA,02116-4624,Private Not-For-Profit,21,4305.710822,,29918,80.0
2010,Emmanuel College,Boston,MA,02115,Private Not-For-Profit,21,2001.885104,2029201,29365,61.7582417582
2010,Endicott College,Beverly,MA,01915,Private Not-For-Profit,32,2972.074994,1178899,25376,69.4711538462
2010,Fisher College,Boston,MA,02116,Private Not-For-Profit,40,1175.285616,1964266,23450,57.1428571429
2010,Fitchburg State College,Fitchburg,MA,01420-2697,Public,21,5015.514497,3937118,6900,51.7531556802
2010,Framingham State College,Framingham,MA,01701-9101,Public,21,4235.971954,2874097,6540,51.0903426791
2010,Gordon College,Wenham,MA,01984,Private Not-For-Profit,31,1603.820516,1256626,28352,71.3216957606
2010,Hampshire College,Amherst,MA,01002-5001,Private Not-For-Profit,31,1463,1015251,39912,69.2307692308
2010,Harvard University,Cambridge,MA,02138,Private Not-For-Profit,15,22935.38371,4629000,37012,97.3748473748
2010,College of the Holy Cross,Worcester,MA,01610-2395,Private Not-For-Profit,31,2910.749995,1787759,38722,93.3143669986
2010,Lasell College,Newton,MA,02466-2716,Private Not-For-Profit,33,1587.633629,1812282,25300,51.0362694301
2010,Lesley University,Cambridge,MA,02138-2790,Private Not-For-Profit,21,3962.583807,1941733,28400,53.125
2010,University of Massachusetts-Boston,Boston,MA,02125-3393,Public,16,54468.885607,56734641,10611,60.1928182199
2010,Massachusetts College of Pharmacy and Health Sciences,Boston,MA,02115-5896,Private Not-For-Profit,53,4078.615276,3210049,24550,67.5
2010,Massachusetts College of Art and Design,Boston,MA,02115-5882,Public,56,1998.076645,1913506,8400,56.1983471074
2010,Massachusetts Institute of Technology,Cambridge,MA,02139-4307,Private Not-For-Profit,15,10284.846237,3376000,37782,92.936802974
2010,Massachusetts Maritime Academy,Buzzards Bay,MA,02532-1803,Public,59,1219.390709,715982,8032,66.6666666667
2010,Merrimack College,North Andover,MA,01845,Private Not-For-Profit,32,1965.527342,1366034,29810,64.4970414201
2010,Mount Holyoke College,South Hadley,MA,01075-1489,Private Not-For-Profit,31,2260.188522,2116985,39126,81.7699115044
2010,Mount Ida College,Newton,MA,02459,Private Not-For-Profit,33,1417.66692,1896707,23335,36.3636363636
2010,Nichols College,Dudley,MA,01571-5000,Private Not-For-Profit,55,1326.519756,1361861,28040,41.8006430868
2010,Massachusetts College of Liberal Arts,North Adams,MA,01247-4100,Public,31,1691.128404,2555287,6875,51.3307984791
2010,The New England Institute of Art,Brookline,MA,02445-7295,Private For-Profit,40,1428.214242,2120367,23100,44.7513812155
2010,Northeastern University,Boston,MA,02115-5000,Private Not-For-Profit,15,23120.171197,11224000,35362,76.6811279826
2010,Regis College,Weston,MA,02493-1571,Private Not-For-Profit,22,1181.802776,1540737,28900,56.9620253165
2010,Salem State College,Salem,MA,01970,Public,21,7720.901748,9508492,6850,42.2700587084
2010,Simmons College,Boston,MA,02115-5898,Private Not-For-Profit,21,3476.003979,1708730,31450,67.8048780488
